sample_dir,prompt_label,prompt_tokens,layer,kind,shape,dtype,nbytes,n_features,n_samples,components_90,components_95,components_99,top1_variance,top4_variance,explained_variance_ratio
data/cache_samples/short_407tok_20260427_233254,short,407,11,key,1x8x407x64,float16,416768,64,3256,33,43,57,0.21345928311347961,0.5662533044815063,"[0.21345928311347961, 0.16959317028522491, 0.10174557566642761, 0.08145526796579361, 0.0422072634100914, 0.03410833701491356, 0.024732667952775955, 0.02350192330777645, 0.018482157960534096, 0.015012462623417377, 0.011500774882733822, 0.010695554316043854, 0.010531160980463028, 0.010482300072908401, 0.010406981222331524, 0.009563636034727097, 0.008971110917627811, 0.008630427531898022, 0.008554456755518913, 0.00815755408257246, 0.007484680041670799, 0.007262543309479952, 0.006960934493690729, 0.006694381590932608, 0.006600433960556984, 0.006434130948036909, 0.006393010728061199, 0.00610467791557312, 0.005931188352406025, 0.005861726123839617, 0.005814332515001297, 0.005667514633387327, 0.005488991271704435, 0.0054419380612671375, 0.0053669060580432415, 0.005269019398838282, 0.005170121788978577, 0.005082510877400637, 0.004784608259797096, 0.004581406246870756, 0.004342928063124418, 0.004055967088788748, 0.0039581418968737125, 0.003910824190825224, 0.0036423790734261274, 0.003284828970208764, 0.003244810039177537, 0.0030012039933353662, 0.0028682751581072807, 0.002799620619043708, 0.0026856022886931896, 0.0023714310955256224, 0.0022657292429357767, 0.002225354081019759, 0.0021694933529943228, 0.0019089847337454557, 0.0018639208283275366, 0.0016564277466386557, 0.0015498240245506167, 0.0014221653109416366, 0.0012892390368506312, 0.001207543769851327, 0.0011375372996553779, 0.0009506879723630846]"
data/cache_samples/short_407tok_20260427_233254,short,407,11,value,1x8x407x64,float16,416768,64,3256,48,55,62,0.06051689013838768,0.18672654032707214,"[0.06051689013838768, 0.04562870040535927, 0.044405873864889145, 0.03617507964372635, 0.034028589725494385, 0.03191059082746506, 0.030152302235364914, 0.028684169054031372, 0.027421746402978897, 0.025416871532797813, 0.024039776995778084, 0.023584138602018356, 0.022715207189321518, 0.021546540781855583, 0.020950956270098686, 0.02010192908346653, 0.019529124721884727, 0.018556291237473488, 0.018255019560456276, 0.01750355027616024, 0.017382867634296417, 0.016968322917819023, 0.016156641766428947, 0.015332228504121304, 0.014939922839403152, 0.014449016191065311, 0.014040378853678703, 0.013848593458533287, 0.01353514101356268, 0.013436316512525082, 0.012945188209414482, 0.012480659410357475, 0.01202066894620657, 0.011730951257050037, 0.011513487435877323, 0.01141318492591381, 0.010972383432090282, 0.010427627712488174, 0.010346555151045322, 0.009887286461889744, 0.00976609718054533, 0.009300626814365387, 0.00898985005915165, 0.008729379624128342, 0.00842156633734703, 0.0082720797508955, 0.008032703772187233, 0.007898161187767982, 0.0075831906870007515, 0.007261934224516153, 0.007103310897946358, 0.006919965613633394, 0.006772399879992008, 0.006468715611845255, 0.006258346606045961, 0.0059869010001420975, 0.005770709365606308, 0.005734349135309458, 0.005546838976442814, 0.005301001947373152, 0.004885663278400898, 0.004800957627594471, 0.004715625662356615, 0.00452882656827569]"
data/cache_samples/short_407tok_20260427_233254,short,407,12,key,1x8x407x64,float16,416768,64,3256,33,43,57,0.20145954191684723,0.5112524628639221,"[0.20145954191684723, 0.12442469596862793, 0.10359224677085876, 0.08177600800991058, 0.05762318894267082, 0.04762028530240059, 0.03685871511697769, 0.018186865374445915, 0.014380102045834064, 0.013529746793210506, 0.012617580592632294, 0.012080536223948002, 0.01171073503792286, 0.011016344651579857, 0.0105142742395401, 0.01044290792196989, 0.010286342352628708, 0.009874328039586544, 0.009133217856287956, 0.009065046906471252, 0.008870631456375122, 0.008773383684456348, 0.008602641522884369, 0.008497502654790878, 0.007708989083766937, 0.007351307198405266, 0.007225336041301489, 0.007161598652601242, 0.006769707892090082, 0.006377228535711765, 0.006366180256009102, 0.0062744468450546265, 0.006222049705684185, 0.005902744363993406, 0.0056052315048873425, 0.005434179212898016, 0.005426563322544098, 0.005227381829172373, 0.00510544003918767, 0.00455549918115139, 0.0044308798387646675, 0.004097968805581331, 0.003995104227215052, 0.0037718238309025764, 0.0037240355741232634, 0.0036169574595987797, 0.0031690900214016438, 0.0029680528677999973, 0.0028950285632163286, 0.0028125701937824488, 0.0026402233634144068, 0.0023896200582385063, 0.0023404459934681654, 0.0022407418582588434, 0.0020781259518116713, 0.0019013977143913507, 0.0018023583106696606, 0.0016844745259732008, 0.0016345300246030092, 0.0015201288042590022, 0.0013155698543414474, 0.001223836443386972, 0.0011155360843986273, 0.0009807075839489698]"
data/cache_samples/short_407tok_20260427_233254,short,407,12,value,1x8x407x64,float16,416768,64,3256,46,54,62,0.08497390896081924,0.24064195156097412,"[0.08497390896081924, 0.06670554727315903, 0.048775505274534225, 0.04018699377775192, 0.03571345657110214, 0.031100839376449585, 0.03047180362045765, 0.02834002487361431, 0.0251882653683424, 0.02425253391265869, 0.023142848163843155, 0.022363469004631042, 0.021262172609567642, 0.020008424296975136, 0.0195558313280344, 0.019219476729631424, 0.018916724249720573, 0.01809079386293888, 0.016981443390250206, 0.016442615538835526, 0.015668921172618866, 0.015365161001682281, 0.014472397044301033, 0.014418069273233414, 0.014030675403773785, 0.013870610855519772, 0.013628896325826645, 0.012891634367406368, 0.01270567998290062, 0.012220064178109169, 0.011577230878174305, 0.011399010196328163, 0.010899272747337818, 0.010627319104969501, 0.010520941577851772, 0.010135785676538944, 0.009955035522580147, 0.00939740240573883, 0.009336242452263832, 0.00884562823921442, 0.008647075854241848, 0.008518298156559467, 0.00818935502320528, 0.007751115132123232, 0.0074108680710196495, 0.007326537277549505, 0.007190228905528784, 0.007071394938975573, 0.006790342275053263, 0.006464633159339428, 0.006350875366479158, 0.005886686500161886, 0.005731775425374508, 0.0057021197862923145, 0.0055939373560249805, 0.005377356428653002, 0.005194447468966246, 0.005099329631775618, 0.004901413340121508, 0.0045929402112960815, 0.004536272957921028, 0.004310654941946268, 0.0040739187970757484, 0.003629787126556039]"
data/cache_samples/short_407tok_20260427_233254,short,407,13,key,1x8x407x64,float16,416768,64,3256,34,43,57,0.1915217489004135,0.5041081309318542,"[0.1915217489004135, 0.1427837461233139, 0.1062684878706932, 0.06353413313627243, 0.052594639360904694, 0.04883832111954689, 0.03099815919995308, 0.022264787927269936, 0.022195342928171158, 0.017880257219076157, 0.01712370663881302, 0.012272652238607407, 0.0118210194632411, 0.010979977436363697, 0.010432137176394463, 0.009762226603925228, 0.009238485246896744, 0.00895503256469965, 0.008892613463103771, 0.008264011703431606, 0.008113492280244827, 0.007831621915102005, 0.007702402770519257, 0.007530747447162867, 0.007446558214724064, 0.007309422828257084, 0.007057990413159132, 0.007003920618444681, 0.006722333841025829, 0.0066216024570167065, 0.006552906706929207, 0.006245249416679144, 0.006158248521387577, 0.006124567240476608, 0.006051665637642145, 0.005867148749530315, 0.005824689287692308, 0.005750357173383236, 0.005148104391992092, 0.004868161398917437, 0.004709308035671711, 0.0043285866267979145, 0.004087381064891815, 0.003791333641856909, 0.003699386026710272, 0.0034950152039527893, 0.0033702589571475983, 0.0033234888687729836, 0.0030318950302898884, 0.002890398260205984, 0.0025937960017472506, 0.0025483728386461735, 0.0023761242628097534, 0.0021618299651890993, 0.002070204121991992, 0.0019708708859980106, 0.001876141643151641, 0.001703878166154027, 0.001491012517362833, 0.0014006121782585979, 0.0013210717588663101, 0.0011487934971228242, 0.0010611831676214933, 0.0009963952470570803]"
data/cache_samples/short_407tok_20260427_233254,short,407,13,value,1x8x407x64,float16,416768,64,3256,46,54,62,0.12117727845907211,0.2542276680469513,"[0.12117727845907211, 0.053900737315416336, 0.040586527436971664, 0.03856310993432999, 0.033283621072769165, 0.02940867468714714, 0.029018498957157135, 0.026927480474114418, 0.026374870911240578, 0.02471860684454441, 0.023769380524754524, 0.02357228472828865, 0.02202020213007927, 0.02086516283452511, 0.01981394924223423, 0.019569531083106995, 0.019280828535556793, 0.017567865550518036, 0.016582366079092026, 0.015648838132619858, 0.014938393607735634, 0.014751357957720757, 0.014628859236836433, 0.013863794505596161, 0.01334047969430685, 0.01325547881424427, 0.013046922162175179, 0.012243688106536865, 0.012081887573003769, 0.011695874854922295, 0.011499200947582722, 0.011038502678275108, 0.010821043513715267, 0.01008953433483839, 0.010067440569400787, 0.009892485104501247, 0.009426367469131947, 0.009256760589778423, 0.00912433210760355, 0.008855924010276794, 0.008676431141793728, 0.008086364716291428, 0.007555647287517786, 0.007512459997087717, 0.007340459618717432, 0.007248778827488422, 0.00692417798563838, 0.006765463389456272, 0.006618889514356852, 0.006448239553719759, 0.006383870728313923, 0.006027187220752239, 0.00574302626773715, 0.005502480547875166, 0.0053427512757480145, 0.005181949120014906, 0.005053649190813303, 0.004976481199264526, 0.004841954447329044, 0.00465106638148427, 0.004493893124163151, 0.0042979661375284195, 0.0039462735876441, 0.0038123971316963434]"
data/cache_samples/short_407tok_20260427_233254,short,407,14,key,1x8x407x64,float16,416768,64,3256,33,45,58,0.1440870314836502,0.4812430143356323,"[0.1440870314836502, 0.13513730466365814, 0.10449373722076416, 0.09752494841814041, 0.07254800945520401, 0.057483553886413574, 0.04449926316738129, 0.025821855291724205, 0.02063433825969696, 0.01662515290081501, 0.015680119395256042, 0.012361391447484493, 0.011373206973075867, 0.010849151760339737, 0.00963877234607935, 0.009043198078870773, 0.008764512836933136, 0.008396530523896217, 0.008302990347146988, 0.00793073233217001, 0.007626713253557682, 0.007405923679471016, 0.007148351054638624, 0.0069237640127539635, 0.0066301655024290085, 0.0063257282599806786, 0.006231536623090506, 0.0057748896069824696, 0.005593400448560715, 0.005352028179913759, 0.005206161178648472, 0.005160381086170673, 0.004960322752594948, 0.004878635052591562, 0.0047443937510252, 0.004542692098766565, 0.004491724073886871, 0.004414335358887911, 0.004278246778994799, 0.004197379574179649, 0.004118265118449926, 0.004060437902808189, 0.003896184265613556, 0.0037997376639395952, 0.003597951028496027, 0.0035802354104816914, 0.003511620918288827, 0.003486092435196042, 0.0033740364015102386, 0.0033023515716195107, 0.0032919857185333967, 0.0032348709646612406, 0.003053276101127267, 0.002787544159218669, 0.0025789602659642696, 0.002407544758170843, 0.0022168317809700966, 0.0021061194129288197, 0.0017889487789943814, 0.0017184294993057847, 0.0014197785640135407, 0.0013645797735080123, 0.001148127717897296, 0.0010735804680734873]"
data/cache_samples/short_407tok_20260427_233254,short,407,14,value,1x8x407x64,float16,416768,64,3256,47,54,62,0.04863088205456734,0.1720460057258606,"[0.04863088205456734, 0.04478038474917412, 0.04026362672448158, 0.03837111219763756, 0.03359326347708702, 0.030856100842356682, 0.029926244169473648, 0.028240127488970757, 0.027092810720205307, 0.026457255706191063, 0.025183623656630516, 0.024255670607089996, 0.023607594892382622, 0.02305525913834572, 0.022660212591290474, 0.021558841690421104, 0.02061411552131176, 0.01999571919441223, 0.019620735198259354, 0.019229836761951447, 0.018314629793167114, 0.017737967893481255, 0.016905086115002632, 0.016202449798583984, 0.01596788689494133, 0.015313972719013691, 0.015176170505583286, 0.01426251232624054, 0.013906470499932766, 0.013743198476731777, 0.013231647200882435, 0.012911910191178322, 0.01211661845445633, 0.01179762464016676, 0.011645719408988953, 0.011324040591716766, 0.01104880589991808, 0.010563538409769535, 0.010508227162063122, 0.01003891322761774, 0.009680154733359814, 0.009304508566856384, 0.00901045836508274, 0.008700167760252953, 0.008593432605266571, 0.008262267336249352, 0.007900302298367023, 0.007413418032228947, 0.007260309532284737, 0.007049568463116884, 0.006867915857583284, 0.006759089883416891, 0.006550961639732122, 0.006455563940107822, 0.005881840828806162, 0.005726137198507786, 0.005509363953024149, 0.005172420758754015, 0.005098441150039434, 0.004950279835611582, 0.004632274620234966, 0.0045566861517727375, 0.004195231944322586, 0.003758466336876154]"
data/cache_samples/short_407tok_20260427_233254,short,407,15,key,1x8x407x64,float16,416768,64,3256,35,45,58,0.1738865077495575,0.489956259727478,"[0.1738865077495575, 0.13098178803920746, 0.1021665409207344, 0.08292143046855927, 0.06057501211762428, 0.04852068051695824, 0.0351216197013855, 0.021982353180646896, 0.018376734107732773, 0.012508348561823368, 0.011555984616279602, 0.011527251452207565, 0.01104035321623087, 0.010417567566037178, 0.01026954036206007, 0.010066390968859196, 0.009698926471173763, 0.009432324208319187, 0.009352672845125198, 0.009235264733433723, 0.008657136000692844, 0.008373240940272808, 0.008244645781815052, 0.008154110051691532, 0.008007187396287918, 0.007739766035228968, 0.0076452139765024185, 0.007449797820299864, 0.007337930146604776, 0.0072255791164934635, 0.00719739543274045, 0.006972088478505611, 0.006860670633614063, 0.006748608313500881, 0.006615473423153162, 0.006388625595718622, 0.006100666709244251, 0.005711270961910486, 0.005339943803846836, 0.005198388360440731, 0.0049552908167243, 0.004711348097771406, 0.004497039597481489, 0.004100078251212835, 0.004029405303299427, 0.0037274102214723825, 0.003581386525183916, 0.003508645808324218, 0.003435282502323389, 0.003218052675947547, 0.003123123664408922, 0.0029138117097318172, 0.0026641441509127617, 0.0024748817086219788, 0.0022760152351111174, 0.0022405204363167286, 0.002101614372804761, 0.00187383231241256, 0.001824516337364912, 0.0017230574740096927, 0.0015522303292527795, 0.0014391373842954636, 0.0012532975524663925, 0.0011708681704476476]"
data/cache_samples/short_407tok_20260427_233254,short,407,15,value,1x8x407x64,float16,416768,64,3256,47,54,62,0.08885559439659119,0.20643463730812073,"[0.08885559439659119, 0.04642992094159126, 0.037401311099529266, 0.033747829496860504, 0.03169974312186241, 0.030906319618225098, 0.02946503646671772, 0.027581749483942986, 0.02668088488280773, 0.024944011121988297, 0.024589944630861282, 0.023103678598999977, 0.022884832695126534, 0.02219180203974247, 0.020753253251314163, 0.020612409338355064, 0.019495733082294464, 0.018941538408398628, 0.01784248650074005, 0.017642509192228317, 0.016743378713726997, 0.016207659617066383, 0.015912488102912903, 0.015346874482929707, 0.01500790473073721, 0.014739387668669224, 0.01417462807148695, 0.013729935511946678, 0.013243081979453564, 0.012924512848258018, 0.01243754755705595, 0.012046978808939457, 0.011798442341387272, 0.011508808471262455, 0.011290152557194233, 0.010800916701555252, 0.01067807525396347, 0.010347355157136917, 0.009779061190783978, 0.0096522755920887, 0.009483120404183865, 0.009104518219828606, 0.008828092366456985, 0.008491014130413532, 0.008199506439268589, 0.007783462759107351, 0.007561671081930399, 0.007211708929389715, 0.007105179131031036, 0.006942874286323786, 0.00666219275444746, 0.006369441282004118, 0.006152747664600611, 0.006105553824454546, 0.005883099976927042, 0.005760176107287407, 0.005613784305751324, 0.005512255243957043, 0.005323614459484816, 0.005018277559429407, 0.004516969434916973, 0.004276908002793789, 0.004114351235330105, 0.0038394962903112173]"
